product_title,rating,transaction_id,date,channel,region,customer_id,quantity,price,revenue
Chase Me (Paris Nights #2),Five,10709,2020-07-01,Mobile,Asia,34118,2,27.269421729888762,54.538843459777524
The Requiem Red,One,10710,2025-01-03,Store,Asia,27273,3,24.501938966182948,73.50581689854884
Reskilling America: Learning to Labor in the Twenty-First Century,Two,10711,2025-02-22,Store,Europe,37206,5,22.55754214663239,112.78771073316194
A Light in the Attic,Three,10712,2019-10-02,Store,US,31137,3,52.39161524689843,157.1748457406953
The Requiem Red,One,10713,2019-10-21,Mobile,US,36166,5,24.00437091903522,120.02185459517611
Wall and Piece,Four,10714,2020-07-23,Online,US,37520,3,52.42906618201637,157.28719854604913
Without Borders (Wanderlove #1),Two,10715,2025-07-26,Online,Asia,15027,2,50.17292536991919,100.34585073983838
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,10716,2020-03-09,Store,Europe,41224,3,22.08995420255883,66.26986260767649
orange: The Complete Collection 1 (orange: The Complete Collection #1),One,10717,2019-08-27,Online,Europe,46519,3,41.430180540962596,124.29054162288779
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10718,2025-08-24,Store,US,38720,1,16.886575279032044,16.886575279032044
Untitled Collection: Sabbath Poems 2014,Four,10719,2025-11-19,Online,Europe,32971,2,13.723015964436215,27.44603192887243
Online Marketing for Busy Authors: A Step-By-Step Guide,One,10720,2020-11-05,Store,Europe,39216,4,39.488875178997326,157.9555007159893
This One Summer,Four,10721,2019-03-20,Mobile,Asia,14737,5,20.908708801947302,104.54354400973651
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,10722,2020-08-26,Store,Europe,20252,5,25.73358532908657,128.66792664543286
The Four Agreements: A Practical Guide to Personal Freedom,Five,10723,2021-05-03,Online,Europe,19797,2,16.833850738626353,33.667701477252706
Online Marketing for Busy Authors: A Step-By-Step Guide,One,10724,2019-11-19,Mobile,US,26103,2,47.464191904889006,94.92838380977801
Security,Two,10725,2019-02-05,Store,Europe,49803,1,43.42695967127502,43.42695967127502
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,10726,2019-07-24,Online,Asia,42190,3,13.638719755690976,40.91615926707293
"In a Dark, Dark Wood",One,10727,2022-12-31,Online,US,30198,2,19.280890699146056,38.56178139829211
The Past Never Ends,Four,10728,2024-01-26,Store,Asia,10707,3,53.010478655362604,159.03143596608783
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,10729,2019-04-04,Mobile,Asia,16050,2,65.1652284672188,130.3304569344376
Obsidian (Lux #1),Two,10730,2025-07-10,Store,US,20385,4,14.560968685736459,58.243874742945835
The Bear and the Piano,One,10731,2025-05-02,Store,Europe,31106,4,40.456298247403716,161.82519298961486
Mesaerion: The Best Science Fiction Stories 1800-1849,One,10732,2021-10-20,Online,Asia,29814,2,31.919727105510923,63.839454211021845
Wall and Piece,Four,10733,2021-02-16,Mobile,Europe,13461,3,48.236398254855615,144.70919476456686
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,10734,2021-01-02,Mobile,Europe,33182,4,35.821308388413634,143.28523355365454
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10735,2023-09-11,Store,Europe,26186,4,20.68928123311155,82.7571249324462
The Bear and the Piano,One,10736,2020-11-30,Online,Asia,18524,4,41.66652003022002,166.66608012088008
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,10737,2020-01-26,Store,Asia,30249,3,27.204328803552727,81.61298641065818
Unicorn Tracks,Three,10738,2022-05-10,Online,US,17031,1,16.03311008530158,16.03311008530158
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,10739,2023-11-24,Store,US,47221,2,48.76625623745682,97.53251247491364
The Elephant Tree,Five,10740,2025-03-24,Store,Europe,11743,4,28.29310870234841,113.17243480939364
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,10741,2019-08-06,Mobile,Asia,18718,2,14.673209030465562,29.346418060931125
The Secret of Dreadwillow Carse,One,10742,2019-08-08,Store,Europe,10054,3,44.994168567226815,134.98250570168045
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,10743,2022-06-03,Online,Europe,26474,2,62.508282433512115,125.01656486702423
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,10744,2024-07-01,Mobile,Asia,20349,4,23.021981562972975,92.0879262518919
The Past Never Ends,Four,10745,2023-07-01,Online,Europe,23345,3,45.87858654841891,137.6357596452567
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,10746,2021-06-12,Mobile,US,46473,1,14.95922157567914,14.95922157567914
Private Paris (Private #10),Five,10747,2020-04-29,Mobile,Asia,15524,4,50.39407985638712,201.5763194255485
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,10748,2023-01-24,Online,Europe,20565,4,36.709602313669,146.838409254676
In the Country We Love: My Family Divided,Four,10749,2020-02-03,Mobile,US,10672,4,21.236366419645616,84.94546567858247
Online Marketing for Busy Authors: A Step-By-Step Guide,One,10750,2025-05-01,Store,Asia,13295,3,52.21604745666406,156.64814236999217
The Past Never Ends,Four,10751,2022-01-17,Store,Asia,30768,4,45.2905784050969,181.1623136203876
"Layered: Baking, Building, and Styling Spectacular Cakes",One,10752,2024-06-14,Online,Europe,32316,1,39.732205209499135,39.732205209499135
The Murder That Never Was (Forensic Instincts #5),Three,10753,2024-04-04,Mobile,Europe,41902,4,44.75670845524455,179.0268338209782
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,10754,2022-08-01,Store,Asia,34202,2,51.217386830917896,102.43477366183579
You can't bury them all: Poems,Two,10755,2025-08-05,Online,US,11929,3,40.2419677482623,120.72590324478689
My Paris Kitchen: Recipes and Stories,Two,10756,2025-11-25,Store,US,43847,5,27.246533765755014,136.23266882877508
Behind Closed Doors,Four,10757,2023-09-01,Store,US,49855,4,46.83997348429759,187.35989393719035
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,10758,2020-12-11,Store,Europe,23982,1,48.30214403133155,48.30214403133155
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,10759,2019-05-19,Mobile,Asia,17842,4,14.188501575990019,56.754006303960075
Olio,One,10760,2024-08-02,Online,Europe,44400,3,26.903665092384262,80.71099527715279
The Art Forger,Three,10761,2019-11-23,Online,US,22746,2,32.84010784014813,65.68021568029626
Reskilling America: Learning to Labor in the Twenty-First Century,Two,10762,2025-10-04,Mobile,US,11338,1,17.019428908477494,17.019428908477494
Sapiens: A Brief History of Humankind,Five,10763,2023-01-19,Store,Europe,37969,2,59.01688378111624,118.03376756223248
Maude (1883-1993):She Grew Up with the country,Two,10764,2023-04-02,Mobile,Europe,32651,3,19.947603192448067,59.8428095773442
This One Summer,Four,10765,2023-11-09,Online,US,41557,1,17.090086198163274,17.090086198163274
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",Four,10766,2024-04-11,Mobile,US,17045,2,13.571214591253634,27.142429182507268
In the Country We Love: My Family Divided,Four,10767,2020-06-16,Mobile,US,10973,3,25.993016460145277,77.97904938043584
"In a Dark, Dark Wood",One,10768,2021-05-28,Store,US,18151,2,16.63795745265886,33.27591490531772
The Torch Is Passed: A Harding Family Story,One,10769,2022-05-13,Store,US,19239,3,21.114503370874043,63.34351011262213
Reasons to Stay Alive,Two,10770,2021-09-16,Online,Europe,18455,1,23.44847614352756,23.44847614352756
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10771,2021-04-13,Online,Asia,19886,4,18.639158620263956,74.55663448105582
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,10772,2019-01-18,Store,Asia,39518,3,45.38703649280547,136.16110947841642
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,10773,2024-05-24,Store,Europe,21259,1,21.574525253578468,21.574525253578468
Maude (1883-1993):She Grew Up with the country,Two,10774,2019-07-11,Online,US,17215,2,18.89018534657176,37.78037069314352
A Light in the Attic,Three,10775,2021-04-15,Online,US,22306,2,49.03510147413755,98.0702029482751
The Murder That Never Was (Forensic Instincts #5),Three,10776,2021-07-04,Mobile,Asia,43537,4,49.63997448450349,198.55989793801396
The Black Maria,One,10777,2025-04-05,Mobile,US,13767,5,51.974231397966605,259.871156989833
When We Collided,One,10778,2020-03-05,Store,Asia,16256,2,27.7512203156901,55.5024406313802
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,10779,2024-12-26,Mobile,Asia,48472,2,15.553449192591923,31.106898385183847
Private Paris (Private #10),Five,10780,2024-11-30,Online,US,27810,3,46.36285733130982,139.08857199392946
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,10781,2021-04-11,Mobile,Europe,44373,1,31.081684840851832,31.081684840851832
Set Me Free,Five,10782,2019-04-25,Store,Asia,14117,1,17.163263598860095,17.163263598860095
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,10783,2019-09-21,Online,Asia,30136,3,38.36983738846567,115.109512165397
Unicorn Tracks,Three,10784,2022-08-16,Store,Asia,48523,3,21.349955408051596,64.04986622415478
Slow States of Collapse: Poems,Three,10785,2020-02-15,Store,Asia,12367,1,59.87417082841222,59.87417082841222
The Natural History of Us (The Fine Art of Pretending #2),Three,10786,2019-11-03,Mobile,Asia,10684,1,37.0387119896658,37.0387119896658
Sapiens: A Brief History of Humankind,Five,10787,2021-08-08,Online,Europe,14786,1,61.32224586321005,61.32224586321005
The Murder That Never Was (Forensic Instincts #5),Three,10788,2019-03-02,Store,Europe,36829,5,56.66673330535318,283.3336665267659
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,10789,2022-05-21,Store,Asia,45549,3,57.76509869215077,173.2952960764523
The Torch Is Passed: A Harding Family Story,One,10790,2021-03-25,Online,US,44799,1,16.769501517927583,16.769501517927583
The Death of Humanity: and the Case for Life,Four,10791,2020-01-29,Store,US,36552,2,49.49438488660691,98.98876977321382
Security,Two,10792,2021-04-04,Mobile,Europe,22658,1,41.83076916826351,41.83076916826351
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,10793,2021-10-07,Online,Europe,42994,5,18.177199942179755,90.88599971089877
Patience,Three,10794,2024-08-12,Store,Asia,46694,3,8.86549825438346,26.596494763150382
Chase Me (Paris Nights #2),Five,10795,2022-09-14,Mobile,Asia,19618,2,21.11728788425906,42.23457576851812
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,10796,2025-05-08,Mobile,Asia,23355,2,16.239355847594005,32.47871169518801
The Elephant Tree,Five,10797,2021-12-20,Mobile,US,27253,4,25.16967460760921,100.67869843043684
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,10798,2025-11-01,Mobile,Asia,37788,5,54.6072949557484,273.036474778742
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,10799,2022-03-01,Online,US,41806,5,44.0481842129187,220.2409210645935
Sapiens: A Brief History of Humankind,Five,10800,2021-04-25,Online,US,20861,2,56.481570611506314,112.96314122301263
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,10801,2021-05-12,Online,US,25081,3,19.484011102426717,58.452033307280146
Thirst,Five,10802,2021-08-29,Store,Europe,29649,1,15.056892523082396,15.056892523082396
The Natural History of Us (The Fine Art of Pretending #2),Three,10803,2019-09-30,Mobile,US,44117,5,44.75850208068784,223.7925104034392
Thirst,Five,10804,2020-11-03,Store,Europe,10151,2,17.815283700336416,35.63056740067283
Libertarianism for Beginners,Two,10805,2019-09-29,Mobile,Europe,46483,3,43.947007464933655,131.84102239480097
How Music Works,Two,10806,2020-08-11,Store,Europe,20205,1,39.558296928885206,39.558296928885206
Patience,Three,10807,2022-06-29,Online,US,17964,4,9.001769480637098,36.00707792254839
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,10808,2023-05-02,Online,US,22278,1,36.99403787537763,36.99403787537763
Soul Reader,Two,10809,2025-01-21,Store,US,28754,1,32.540848738997134,32.540848738997134
The Black Maria,One,10810,2021-06-23,Store,Europe,38410,5,61.97136012849229,309.85680064246145
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,10811,2020-08-01,Store,Asia,37388,3,32.263315174739155,96.78994552421747
The Past Never Ends,Four,10812,2022-09-23,Mobile,US,36352,1,49.691939027290864,49.691939027290864
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,10813,2025-11-29,Mobile,Asia,33770,2,33.39857070208276,66.79714140416552
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,10814,2023-01-01,Online,Europe,15088,3,57.751212998465554,173.25363899539667
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,10815,2021-11-29,Online,Asia,13423,5,48.285679574738595,241.42839787369297
"We Love You, Charlie Freeman",Five,10816,2025-08-27,Mobile,Europe,27801,3,47.09204331914582,141.27612995743746
The Requiem Red,One,10817,2022-01-18,Mobile,Europe,28137,4,24.771393069409807,99.08557227763923
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,10818,2020-03-11,Store,Europe,17390,3,55.858591464417856,167.57577439325357
Black Dust,Five,10819,2022-11-19,Store,Asia,39635,5,35.55511669651763,177.77558348258816
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,10820,2023-12-10,Online,US,28397,5,27.99798663205082,139.9899331602541
On a Midnight Clear,Three,10821,2021-11-30,Store,Europe,47376,5,12.296257703546658,61.48128851773329
Shakespeare's Sonnets,Four,10822,2024-09-19,Store,Asia,38934,2,23.570463006179885,47.14092601235977
Soul Reader,Two,10823,2021-06-14,Online,Europe,29128,3,32.4984237720432,97.49527131612962
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,10824,2025-02-10,Mobile,Europe,29801,4,36.6108188693491,146.4432754773964
This One Summer,Four,10825,2022-03-21,Store,Europe,26466,5,17.25047105136486,86.25235525682429
Reskilling America: Learning to Labor in the Twenty-First Century,Two,10826,2022-01-09,Online,US,38755,5,18.75377694962994,93.7688847481497
When We Collided,One,10827,2021-12-30,Online,US,24247,1,33.61048947288199,33.61048947288199
Black Dust,Five,10828,2021-02-26,Mobile,US,18643,5,37.54397119363407,187.71985596817035
You can't bury them all: Poems,Two,10829,2022-09-26,Store,Europe,35778,1,34.106644097193616,34.106644097193616
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,10830,2025-10-24,Mobile,Europe,21532,2,16.1458010734226,32.2916021468452
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10831,2021-01-30,Store,US,14919,2,22.410671405705983,44.82134281141197
Mesaerion: The Best Science Fiction Stories 1800-1849,One,10832,2022-02-24,Store,Europe,24895,3,38.976861631992286,116.93058489597686
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,10833,2021-12-12,Mobile,Europe,11085,2,49.901445206066015,99.80289041213203
The Requiem Red,One,10834,2021-04-16,Store,Europe,29100,1,19.065052504402882,19.065052504402882
The Four Agreements: A Practical Guide to Personal Freedom,Five,10835,2020-12-14,Store,Asia,10582,1,14.225236921781935,14.225236921781935
The Past Never Ends,Four,10836,2022-03-13,Mobile,US,46752,2,52.045540814904264,104.09108162980853
Black Dust,Five,10837,2023-01-10,Store,Europe,34317,2,31.826444487607112,63.652888975214225
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four,10838,2025-04-21,Online,US,39180,2,26.296571257129607,52.59314251425921
Unicorn Tracks,Three,10839,2024-01-26,Store,US,19699,5,19.451613795096623,97.25806897548311
Sapiens: A Brief History of Humankind,Five,10840,2024-06-16,Store,US,19207,1,51.28317661268219,51.28317661268219
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,10841,2022-08-20,Mobile,Europe,31146,3,24.59821714654392,73.79465143963176
Penny Maybe,Three,10842,2025-05-08,Mobile,Asia,20173,2,35.13160178635786,70.26320357271572
The Natural History of Us (The Fine Art of Pretending #2),Three,10843,2025-10-14,Online,Asia,25085,1,53.52423443614554,53.52423443614554
The Dirty Little Secrets of Getting Your Dream Job,Four,10844,2024-04-05,Store,Europe,11842,2,32.744789908963185,65.48957981792637
Maude (1883-1993):She Grew Up with the country,Two,10845,2024-06-23,Online,US,26260,3,18.062080014433498,54.186240043300494
Patience,Three,10846,2024-08-23,Mobile,Europe,10869,3,9.721626998793504,29.16488099638051
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,10847,2022-04-06,Online,Europe,42544,3,30.149505640233667,90.448516920701
The Death of Humanity: and the Case for Life,Four,10848,2020-10-25,Online,Europe,19066,3,48.38421228295059,145.15263684885178
Untitled Collection: Sabbath Poems 2014,Four,10849,2020-09-04,Mobile,Asia,41859,3,13.343096615328152,40.02928984598446
Olio,One,10850,2025-05-30,Mobile,Asia,21474,5,19.3577461041929,96.78873052096449
On a Midnight Clear,Three,10851,2025-05-15,Online,Europe,18364,4,12.862867285225493,51.45146914090197
"Layered: Baking, Building, and Styling Spectacular Cakes",One,10852,2024-05-14,Online,Europe,22214,4,37.53545061828758,150.1418024731503
Birdsong: A Story in Pictures,Three,10853,2021-09-23,Mobile,US,20532,3,50.29759568643489,150.89278705930468
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,10854,2020-03-24,Online,Asia,19638,4,25.819244901700852,103.27697960680341
Without Borders (Wanderlove #1),Two,10855,2023-10-22,Online,Asia,30605,1,50.12948570762822,50.12948570762822
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,10856,2022-12-15,Online,Asia,37809,2,14.916356181025693,29.832712362051385
Security,Two,10857,2025-05-27,Store,Europe,13292,3,39.41065468953051,118.23196406859154
Unicorn Tracks,Three,10858,2025-12-16,Store,US,42913,1,21.79762824646804,21.79762824646804
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,10859,2024-07-14,Online,US,31683,2,60.29613246538315,120.5922649307663
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10860,2025-05-12,Mobile,Asia,47732,2,17.385425494808263,34.77085098961653
Unicorn Tracks,Three,10861,2022-01-19,Online,Asia,23039,2,21.426123584245225,42.85224716849045
Birdsong: A Story in Pictures,Three,10862,2021-03-07,Mobile,Asia,24253,1,63.99412745996675,63.99412745996675
This One Summer,Four,10863,2023-06-03,Online,Asia,49434,4,22.633012686950526,90.5320507478021
Slow States of Collapse: Poems,Three,10864,2025-11-20,Mobile,Asia,15238,5,61.06358479384557,305.3179239692279
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,10865,2024-07-13,Mobile,US,49792,3,36.14899333880975,108.44698001642925
Penny Maybe,Three,10866,2025-06-21,Mobile,US,12353,2,31.60274902885516,63.20549805771032
Behind Closed Doors,Four,10867,2024-04-07,Mobile,Europe,41619,4,52.56977782104414,210.27911128417657
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,10868,2023-08-24,Mobile,Europe,12429,1,15.099935290001797,15.099935290001797
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,10869,2023-02-06,Store,US,12371,2,20.00812100781717,40.01624201563434
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,10870,2025-07-24,Mobile,Europe,20231,3,59.83522794279717,179.5056838283915
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,10871,2022-12-11,Online,US,38578,2,20.363893798851922,40.727787597703845
Maude (1883-1993):She Grew Up with the country,Two,10872,2020-03-11,Store,Asia,37047,1,18.429950726577164,18.429950726577164
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,10873,2025-09-26,Mobile,Europe,24259,3,13.499709473601559,40.49912842080468
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,10874,2025-03-23,Mobile,Europe,32438,3,16.424148089183866,49.2724442675516
Obsidian (Lux #1),Two,10875,2019-05-06,Online,US,49632,4,11.979642756355613,47.91857102542245
Join,Five,10876,2025-04-10,Store,Asia,12735,5,29.10956504165926,145.5478252082963
You can't bury them all: Poems,Two,10877,2023-01-24,Online,US,21463,3,33.018310695495856,99.05493208648757
Set Me Free,Five,10878,2019-12-03,Store,US,21643,3,14.896350004610504,44.68905001383151
The Torch Is Passed: A Harding Family Story,One,10879,2020-07-21,Online,Europe,47061,1,22.134992077253603,22.134992077253603
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Three,10880,2025-02-05,Online,Europe,13521,4,31.51594626640651,126.06378506562604
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,10881,2023-03-16,Store,Asia,33373,4,29.7280547862275,118.91221914491
How Music Works,Two,10882,2023-04-04,Store,Europe,36467,5,37.09617455680773,185.48087278403867
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,10883,2020-02-11,Mobile,Asia,45355,5,24.010302160165587,120.05151080082794
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,10884,2019-08-26,Store,US,30178,4,50.079135946797706,200.31654378719082
On a Midnight Clear,Three,10885,2020-08-12,Mobile,Asia,21961,4,13.350020401320618,53.40008160528247
Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five,10886,2022-02-10,Store,Europe,34496,2,35.15250335210481,70.30500670420962
"We Love You, Charlie Freeman",Five,10887,2023-02-22,Store,Europe,15542,4,47.05322460550804,188.21289842203217
Without Borders (Wanderlove #1),Two,10888,2022-03-11,Online,US,12268,2,50.5115476005145,101.023095201029
My Paris Kitchen: Recipes and Stories,Two,10889,2023-08-18,Online,Europe,16200,2,37.65043959621743,75.30087919243486
Obsidian (Lux #1),Two,10890,2024-10-06,Store,US,48438,2,16.861345744625975,33.72269148925195
In Her Wake,One,10891,2019-03-19,Store,Europe,29935,1,10.554219381090164,10.554219381090164
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,10892,2020-10-11,Store,US,11406,4,25.865788503787858,103.46315401515143
The Four Agreements: A Practical Guide to Personal Freedom,Five,10893,2025-01-19,Online,Europe,29729,4,14.92955005143374,59.71820020573496
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,10894,2019-02-23,Mobile,US,47433,3,55.68415762658665,167.05247287975993
Join,Five,10895,2024-11-22,Mobile,US,49880,2,36.51662037934304,73.03324075868608
Tipping the Velvet,One,10896,2020-11-07,Store,Europe,10994,4,50.46348621132565,201.8539448453026
orange: The Complete Collection 1 (orange: The Complete Collection #1),One,10897,2023-10-03,Store,US,23607,5,49.91621777641861,249.58108888209307
The Natural History of Us (The Fine Art of Pretending #2),Three,10898,2023-03-09,Mobile,US,13256,5,41.69273537165063,208.46367685825314
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,10899,2024-01-01,Mobile,Europe,23331,2,36.89585947114657,73.79171894229314
Unicorn Tracks,Three,10900,2019-02-19,Store,Europe,17600,1,17.647909028571164,17.647909028571164
Sapiens: A Brief History of Humankind,Five,10901,2019-03-07,Store,US,11926,4,51.99679683793042,207.98718735172167
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,10902,2022-08-27,Store,Asia,12651,4,58.31296716153099,233.25186864612397
Thirst,Five,10903,2023-11-29,Online,Europe,47472,2,16.448183760497937,32.896367520995874
The Natural History of Us (The Fine Art of Pretending #2),Three,10904,2025-08-20,Online,Europe,25237,5,51.67249147391669,258.36245736958347
Private Paris (Private #10),Five,10905,2020-07-20,Store,Asia,15539,4,42.13459602006169,168.53838408024677
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,10906,2020-04-06,Mobile,US,17302,3,21.375254882969877,64.12576464890964
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Three,10907,2025-11-05,Mobile,Europe,46298,4,49.6366923643376,198.5467694573504
Rip it Up and Start Again,Five,10908,2022-04-05,Online,Europe,25103,5,41.00268448810649,205.01342244053245
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,10909,2020-10-31,Store,Europe,18306,5,58.119871718646564,290.5993585932328
How Music Works,Two,10910,2024-03-02,Store,US,27457,4,40.716776387924945,162.86710555169978
Libertarianism for Beginners,Two,10911,2022-12-01,Mobile,Europe,29946,2,42.86950661420248,85.73901322840496
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,10912,2020-08-13,Store,US,28784,4,17.197109098084745,68.78843639233898
Masks and Shadows,Two,10913,2019-08-11,Online,Europe,27837,2,50.30278477495985,100.6055695499197
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,10914,2025-11-17,Store,US,21969,1,36.7107592778868,36.7107592778868
Olio,One,10915,2022-07-10,Online,US,22341,1,23.28609187370077,23.28609187370077
Unicorn Tracks,Three,10916,2019-08-31,Online,Asia,17514,3,17.517858821961035,52.553576465883104
Sapiens: A Brief History of Humankind,Five,10917,2020-04-08,Mobile,Europe,36430,2,55.46259410910905,110.9251882182181
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,10918,2022-04-27,Mobile,Asia,21781,4,14.09613506161445,56.3845402464578
Join,Five,10919,2021-12-01,Store,Asia,22840,5,32.888019506234166,164.44009753117084
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,10920,2021-08-03,Store,Europe,25665,3,41.035809523565604,123.10742857069681
Princess Between Worlds (Wide-Awake Princess #5),Five,10921,2021-02-19,Mobile,US,34628,1,11.01581882359813,11.01581882359813
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,10922,2022-03-15,Mobile,US,27025,5,22.132850845652555,110.66425422826278
Olio,One,10923,2022-10-29,Store,Europe,14364,3,22.423422166043554,67.27026649813067
"We Love You, Charlie Freeman",Five,10924,2021-12-26,Mobile,Asia,44346,4,56.814683146461675,227.2587325858467
Tipping the Velvet,One,10925,2020-10-12,Online,Asia,38823,1,48.34599007228941,48.34599007228941
Mesaerion: The Best Science Fiction Stories 1800-1849,One,10926,2024-05-27,Store,US,21863,5,39.69994017863062,198.4997008931531
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,10927,2019-09-14,Store,Asia,18159,2,25.51219392217627,51.02438784435254
"In a Dark, Dark Wood",One,10928,2025-03-11,Online,Europe,23072,2,16.489336515192967,32.978673030385934
Obsidian (Lux #1),Two,10929,2019-07-26,Online,US,35157,2,14.929088080790237,29.858176161580474
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,10930,2025-03-03,Online,Asia,26461,1,43.56152327800845,43.56152327800845
